Id,Tweet,Target,Severity
2416,kitna bhedbhav or zaher bhara hua he tum dalalo me vo chalam pine wale sadhuo see jo corona fela us par ek sabd nahi bola ab tak sui jamaat par atki hui he sab samjati he janta kyuki pura desh tweeter par nahi he jo tumhari bato see bha,O,M
6228,jese aae ho vese hi chale jaoge didi ek bar ye socho ki jo aapki kitab me likha he vo nahi mila toaapka balidan kisi kam ka nahi rahrga,N/A,N/A
6068,islam me ao bhai ko pati pao ,R,L
7188,gooo bhara he ase logo k dimag me,I,L
5376,hindenburg ka kat gaya adani to fir badh raha hai,I,L
5788,mera bas ek hi sawal hai ke note me nano gps chip kis jagah lagi hai maine bahot saare ke note zameen me feet niche daba diye the ab wo mil nahi rahe hain aur na hi usme laga nano gps signal de raha hai,N/A,N/A
3333,shaheen bagh nhi dikhaya kya chaatukar,N/A,N/A
2399,abe paagal pehle iske jaahil mabaap jimmedaar hai raaste pe ghum rahi hai bachcha mar gaya tab tak hospital nahi le gaye ye apni akal lagaao jaahilokijamaat aur bachche ko corona hua hai uska baap keh raha haiom tablighi jamaat ki news aapne chalayi thi ab aapke hi news agency ke office me cases aaye hai aur aapne hi bola ki lagbhag,O,H
4374,sale brain wash ho gye ho tum log bhot bhai chara dikhaya tha in logo ne fake farmer protest ke time ab kya hua,I,L
1711,yeh tablighi wale salma ke chrchere bhai log pehle se hi atma nirbhar they ki apne aap poore desh mein corona ko failakar ab khud allah pe an nirbhar hain jaan bachane ke liye,O,M
3876,are murakh woh apani bibi par bhi bharosa nahi karte use bhi dhak ke rakhate hai dogali kaum hindusunderattack hindulivesmatter,O,L
4706,punjab haryana up gujarat sare state ke farmers protest kar raha hai sab fake hai bas kro god se darlo or jis paise ka hankar kar raha oo na jisdin farmers ne anaj ugana chordiya na,I,L
1187,yeh wo jamaat hai jo chupeke se bhagi nahi aur nahi logo pe thuke aur nahi corona warrior pe pathar maare,O,H
3822,innocent farmers protest karte hue inke jaiso ne hi indira gandhi sikkh dango ke baad congress se pyaar kiya aur bharat ke tukde karne ke liye khalistan ki maang ki thi,N/A,N/A
7680, wale kahi to milega brup bihar se bhago inko,O,H
5754,chal be k note me gps nano chip hai ye baat ko sach man ne wale dusro ko sikha rhe hai padh likhe jahil,O,L
6089, ya kab hua que hua kese hua kisine kia lal dupatta bali,N/A,N/A
7820,mera bharat mahan ,N/A,N/A
152,nepal to khud hi corona virus hai india ke lieuseto majai araha hoga india aur china ke tension dekhke,N/A,N/A
916,oye biradar tablighi jammat yahan corona failatee kyunki tum usko tel nahi deti,O,L
1306,sale corona time me to bhut tablighi jamaat ka barkhan kr raha tha tere baap narendra modi or yogi ki kamiyo k bare me bol sale,O,M
2834,it needs cooperation of entire nation jamaat par cm aur congress ki chuppi landlords ne majduron se ghar khali karaya industrialists ne majduron ko koi sahara ni diya mumbai main rashan mar ka may main diya vivash hokar majdoor ne palayan ki,O,M
7475,good job ,N/A,N/A
4713,ye h fake news spreader ka tweet ke ye farmers protest ka video hi nahi h arre bhai bhakti acchi baat h par dimag la istemal kyon chor diya but the agar ye ho gaya tp fir bh,I,L
5340,aur adani bik gaya hindenburg ke haatho,I,L
1399,agar tum log jamaat me videsh se corona positive logo ko bulake pure india me virus na failate to aaj itni khrab halat nhi hoti,O,L
2520,aunty ji wo log din se jyada corentine ho chuke h unhone paalan kar liya nirdeshon ka covid negative h ye confirm hone k baad jaa rahe h fr bhi tum jaise logo k pet me dard ho raha h ye jamaat se nikle log nahi h jo corona fai,O,M
184,madam jee corona virus ki vaccine agar mil gayi toh phir india bhi china se aage,N/A,N/A
3439,aap hamari ladkiyon ke baare mein aise na kahe woh hamari hi sherniya thi joh delhi ke university mein hindutva,N/A,N/A
7311,desh ki beti hoon ke sath kya ho raha hai bjp ke raj mein,N/A,N/A
3018,agar ye lockdown na hota na to ye tablighi jamati ghar ghar corona ki home delivery kar dete ye sabhi muslim bhi jante hai ki tablighi daily sham ko ke group me sabhi muslims ko namaz aur islam ki dawat dete hai lekin tum,O,L
2418,media wale jagruk karne ka or logo ki pareshani ko hal karne ka kaam karte to pura india haste haste corona se lad leta but aap ko to ajenda chalana tha jiski wajah hinduon ka sara dhyan jamaat ki taraf or jamaat wale dar ki wajah se chupe chupe fir rahe hain,O,L
472,agr isse china se nahi laaya jaata toh aaj india corona virus se mukt hota,N/A,N/A
968,corona kisi ko bhi ho sakta hai uska oi dharam nahi hota kanika kapoor konsi jamaat mein gai thi,O,L
7048,chuslam ek bimari hai aur ye chuslim ek virus ,R,H
5272,jan me kisi ne kaha adani ent ke share me laga do achcha profit ho jayega lakh ki jagah k ho gaye hai aaj ke din kya bolu hindenburg ki to jaisiyaram,N/A,N/A
210,aatmanirbar raho chinese product se door raho china ne kiya hai is duniya ka bura haal pehle market capture kiya cheap product se ab economy tabah kiya corona virus se share market ka huwa bura haal par china govt rahe malamaal aatman,N/A,N/A
1962,africa mey parney likney khaney peeney ka kharcha tableeghi jamaat kay corona virus ney diya tha jo g ji kay madhayam sey poorey desh mey phailapandit ji too late to repaint gandhi,O,L
897,desh me corona badane k liye sirf tabligi jamaat k log jimmedaar hain jis pr ban lage or kaaryawahi ho,O,M
7654,i am babu jha bihar se bol raha hu jis bihari ko mara ha  nitesh sarkar ko kanon karna chahiye bat rahi mar pit ki to ek bar bihar and tamilnadu eho hi jaye,N/A,N/A
6382,rssvhp ki government me sb changa siii ,N/A,N/A
4895,pathaan jaise boycott karwaya waise hi isko bhi karwa de,N/A,N/A
1774,lekin corona to muslim tablighi jamaat ne phailaya hai godi media ye bechare to corona ki dawaai baat rahe hain road par nikal kar wah re wah hootiyo,R,H
4205,aasma tu to tu or tera khasam or tum dono ke baap bhi us madar ko nhi bacha sakte jisne ye ghatiya paap kiya he agar kanunan nyai milta he to theek he nhi to dusre boht tarike he nyai dilane ke aakhirkar nikalna sabko sadak par hi he hindusunderattack hindulivesmatters,I,H
2300,kaisi jali dono chaatuo ki tihaadi kitni jaldi rt karne aa gaya bichara sympathy dhund rha hai tab ye corona virus pe mazaak wali baat nahi sujhi thi jab jamaat se leke puri,O,L
1210,twitter pe bakchodi karne se kuch na hoga kaagaj dhoond lo detention centre tayar hai tablighi jamat corona ki aulaad,O,M
7649,jo bhi ho but jinlog jaan lere sab ke sab deshtrohi hai hindustan me rehkar unko hindi bhi ni aata or aise kisi ka jaan lena kha ka kanoon hai bhai ,O,L
7443,jai shree krishna braab bhagwaan se karna hai inko brlado kabhi bhi jihadi sarkar nahi banegi aab krishna vasudev ne than lia hai jaiii hoooo ,N/A,N/A
3972,bhai hindu ka sentiment hurt ho aisa kuch mat banana na hi kuch ashleel hindulivesmatters hindusunderattack hindutva hinduism bollywood,N/A,N/A
1252,suno be rath yatra me jo sammil hue hai unka corona test kiya gaya tha tab wo sammil hue smjhe tablighi jamaat jaise nhi smjha,O,M
3729,usne mara tha wo mujhe galat laga but ab farmer protests k baad lag raha sahi kiya khalistan k nare lagaoge to koi bhi marega aur protests agar public ko pareshan kark aur road block karke karenge tab to govt congress ki sahi thi modi,N/A,N/A
7655,aka bihari duniya pe birami,N/A,N/A
3183,koi muslim negetive nahi sonchta hai yaha muslim haque or insaaf ki baat karega use aatankwadi or kapil mishra or anurag thakur desh b,N/A,N/A
4824,boycottpathaan gang kaha hai,N/A,N/A
4229,jharkhand mei pattharbaaz koo bachaane kee liye air ambulance milta hai but ek beti ankita kee liye kuch nhi shame on soren hindusunderattack justiceforankitakumari hemantsoren,I,L
293,corona virus trump ji ki den hai samjhe jinhone lakh foreigners ko apne saath laaye the namste trump programme me aakhir ye programme karaya kisne tha ye public hai ye sab jaanti hai chinavirus,N/A,N/A
6832,love jihad karne me maza aa raha tha ab kya hua jab hindu ne karna suru kiya to problem ho gayi jai sanatan dharma ,R,L
1052,warna aap dekh sakte hain ki jamaat ke logon me kitne corona ke positive pae gaye hain,O,M
5979,sab apni apni soch haibrjo allha ko mankar duniya mai atankwadi badi banata hai or dushro ka katal karta hai ooh acha hai brbrjo alha ko na mankar kishi or dharm se hobror insan ki marne kii dur hai janwar ko nehi mantabrohh saitan haibrbryeah soch hai same on,R,L
4114,buddhismjihad lovejihad bhagwalovetrap hindusunderattack hindu khatre me hai andhbhakt hindu muslim me busy hai ab khatra kis kis se hai,O,L
273,are delhi ke cm saab kya hi kehna unke liye achha hai abhi abhi sastavala nasha nahi karte warna to ye bhi keh de ki corona virus modiji ne china me jake banaya hai,N/A,N/A
2043,zee news ka toh pata nahi par tableeqi jamaat ko corona positive hone ke baad ye pata chala hai ki aur who ko ye pata chala hai ki suhar ke tatti aur bhade ki tattu aur halala paidaish bhi sankramit hote hai,O,M
6752, koi nhi kar raha didi bryeh sab islam or love k had defend karne ka tarika ,N/A,N/A
2642,rich qualified hindutuvadi ki bhool maanveey aur jaahil gharib tablighi muslim desh drohi atankvadi aji ab to choro sab ka baap co,R,H
2888,ha kyu nhi bimari thi unmein se kuch ko thi kisi ko bhi ho sakti hai par sabko aisa badnaam kiyaki yaha thooke waha thooke and what not koi misconduct nhi kiya tha hospitals mein aisa hospital staff khud bola kisi ko nhi phel,N/A,N/A
6310,talking latter box ,N/A,N/A
1087,ha me daave se kehta hu ki bharat me corona felne k mukhya aropi markaz k tablighi jamati or moulana saad he,O,M
4691,shameful bampd and fake news spreader godi media thodi bahut sharam bachi hai ya nahi farmer sara din field pe kaam karta or wo thand mein kitne dino se protest karra or zra sa acha kha liya ya unki achi madad,I,L
6583,tere yaha teri izad sirf ek goat yh dusre janwar jitni hain buss phle azadi lele apni phir bolna islam sirf ek pornhub hain,R,H
4399,haan jaise tu banata hain and apna fake gyan chta hain link diya hain id ka investigation karne ke liye bol rahe hain aur bhai andhere se bahar nikal acha rahega farmer protest tha bhi nahi vo s,O,L
7249,all of a sudden all these things happening right before elections sahi pakde hai lala ji pulwama and now this may be independent agency should investigate current government officials and let the truth prevails guess what you wont suppor this investigation,O,M
3786,ko itni hi chinta hai to use yaha dukh kyu nahi hua yaha wo nahi bola humare sikh bhai k sath aisa kyu hua usko ye appeal karni bhi chaiye thi ki farmers protest me khalistan zinbabad wale log na aae le,N/A,N/A
6064,how funny brusing app made by kafir br,I,L
7283,abe zubair kitan kiroge khata isa desh ho rathe is desh me ho hindu naam ka sahar le hindu ladkiyon bhi fasthe ho atl news or zubair are lier or anti hindu or anti indian hai he has hindufobea,I,L
5913,bhai hamare yaha toh ek channel ne udha ki ke note me nano gps chip lagi hogi new currency pe saala note hai ya android phone,N/A,N/A
6769,ulta v soch lea chuslaam balon ne ,R,L
2955,main hindu aur sikh family se ho punjab meincase hai corona ke usmein hi hoge muslim jo jamaat mein gye the log ho sikh aur hindu hi hai is time v logo ko hindu muslim mein ladayi krwaye ka moka chahiye insaan ki galti puri comm,R,H
2860,jamil mikhiya kuchh corona positive ko india me ghusane ki taiyari kar raha haiy e dekhane ke bad to tablighi jamat ka program puri tarah sochi samjhi sajish hi lagata haipreplanned program ko execute kiya gaya aur p,O,M
4025,some hindus make others like us to reconsider our thought and efforts hindusunderattack,N/A,N/A
614,corona hum sharminda h tablighi abhi jinda h ,O,M
7938,manish kasyap ko badnam kar rahe homanish kasyap ka logo nahi hai mike me,N/A,N/A
7085,we need strong  actions against quotquotquotquot love jihad jihadist terrorist quotquotquotquot,O,L
6914,beshaksahibath,N/A,N/A
7493,fake haircb fan nahinhoga ye mi ka koi bakchod hoga,O,L
6411,ye ulta card kab se start kar diye  victim card chhod ke ab ulta card are wa re,N/A,N/A
1749,saadzafarulparkiskahath congress tablighi jamat abdul razaq jaise chand log poori muslim jaat nahin hei aur jo corona kaal mein galat karega thookega usse sazaa ke liye taiyar rahna chahiye,R,M
7215, om shanti ,N/A,N/A
6124,bhag lawdi,I,L
4167,aur jinhone delhi main sarkari ke sath sath ghar logo aur maa betiyo ki izzat loti una kya aaj ek prolice ki jeep pe itna hungama shame on you people hindusunderattack hindusunderattackinindia,I,L
7922,ye manish jii hohi nhi sakte hai kada bhi nhi fake video hai tejasvee yaadav bi fail,N/A,N/A
5000,pathaan tho blockbuster hogaya boycott gang ke liye sabd hojaye asksrk,N/A,N/A
3143,to tumhare tabliki jamaat k log jo rahul ki gaand me ghuse hue h unki badolt log bhukhe mr rahe h qki agar wo delhi me aur pure desh me corona na falaate to aaj lockdown khul gaya hota aur wo konse log h jo bhuke mr rahe h,O,L
3616,abe yaar chahe koi khalistan samarthak ho ya na ho jab tak vo indian citizen hai uske paas protest karne ka right hai a person can have khalistan ideology and be a farmer at same time leki,N/A,N/A
2155,tabhkigi ne plazam diya to fool,O,M
1345,tablighi wale corona se mar rahe hai rss wale dhango se dono ko band karvado desh mein shaanti aajaye ,O,M
7730,acha b hai or bura bhi actually bihar state me rozgar jo badhawa dena chahiyr taki biharis banglore delhi mumbai na jaeqki biharis ki vjh se baki delhi mumbai banglore walo ko prbs hoti hai,N/A,N/A
6187,i m a muslim reverti m proud to be a muslim,N/A,N/A
2689,desh mein corona virus tezi phail raha haihamare mazdur bhai bhuke pyase ghar jane ke jaldi mein accident ka shikar ho rahe hein desh ka media abhi bhi hindu muslim debates tablighi jamaat tak hi khabbar chala raha hai koi plan nahin hai kaese croron logon ke naukri wapas ho,N/A,N/A
953,isi waqt aaj tak ka corona jihad urf tablighi jamat urf musalmano ko doshibtahrane ka programme shuru hai,R,H
6675,yeh jo log bhi bol raha haiina iska sath debate kro uska sath kro tum sab ka abba dr zakir naik sahab hai unhuu na bohut pehlaa hee pel ka chod diya sabko tum kal ka aaya huwa tumhari aukaat hee nhi kuch modi ki phatiii thi usaa puriii bjp rss ki pant giliii hoti thi isliya uspa fake cases banayaa wah rah secularism tab kaha tha tumhara yeh tatuu woh toh open challenge krta tha acha tab paida nhi huwa tha tum sab ki budhi brast hogayii hai penis vegina ki pooja karna walaa brahmaaa jisna apni betii ko nhi chodaa saal tak yeh shiv jo mohini ka peecha pagal hogaya baad mai woh krishna nikla vhu laga gaya ram jo tumhara hisaab sa powerful tha suraj ko uda sakta dharti hilasakta  uski biwi ko utha kr legaya kuch na krpaya waisa christian ka yasuu bhi peecha nhi usna bhi apni bahuu ko peela mera yasuu yasuuu unholy,R,H
1505,he bhakt ne nahi jamaat ne kaha tha ki time namaz se corona nahi hoga lovede kuch bhi mat faila aur ha kamsekam hum bhakt hai terrorist nahi ,O,L
3304,kisi ne kb kaha ki musalman ne corona failaya sbne bola ki tablighi jamat ne failaya ab tm usko apne dhrm ka tthekedar mankr jalte ho to jalte rho we dont care uske ba,N/A,N/A
7949,           ti kya us par police ne action kyu nahi liya sab sarkar ki sajish hai,N/A,N/A
3071,kya c anchor mil gaya hamara india ko log job se mare hai log corona se mare hai khali kangana salman drungs tabliki jamaat ye ch bolra sala ch yaa allah is insan ko aisi saja de joo har baat par jhoot bolta haikonsa masal kit,I,L
1122,when someone says waha par corona ka ek bhi case nahi hai abhi tak tablighi jamaati,N/A,N/A
4524,ishliye tto super spreader ban ke fake farmer protest ko badhaba de rahi ho,I,L
4818,isiliye ye pathaan ko boycott krne chala tha ye to shuru se hi muslim virodhi hai,R,L
3818,upar se protest ko bol nahi rahe ho ki ye politically motivated hai khalistan ka propaganda chalaya waha k farmers condemn nahi kiye siddhu ko chutiya tum bol rahe ho waha jo border band kiye hai wo ku nahi bol rahe ab unko b,N/A,N/A
3108,rok to nahi sakte lekin haan agar logo ko bolaa jaata hai ki lockdown hai aur pure desh me itna dhindhora pita jaa raha hai social distancing me raho to isse aasha thii jamaat se pehle kii shayad wo chain tod paate lek,N/A,N/A
5844,wo rupye ka note leke bethe he jisme nano gps chip laga hua he kahi track ho gaya jahaj to udne ke pehle hi airstrike bandi ho jae inki,N/A,N/A
3048,pahle galti our pm modi g ki hai kyun ke unko pahle hi videsh se aane wale logon ku quarantine mein rakhna chahiye sirf jamaat nahi yogi ki ayudha pooja in up aur welcome trump in gujarat yaha se bhi spread hua corona yeh s,N/A,N/A
417,corona virus ek prakritik aapda hai sabhi mulko se mera anurodh hai china per ilzaam lagana band karen corona virus ki ladai mein sab mulk ek dusre ka sath de garibo ki jayada se jayada sahayta kare kisi bhi dharm jati par iska ilzaam na lagaye ghar parrahe surakshit rahe india,N/A,N/A
