Id,Tweet,FAUX
518,china ne to jihadiyon ko hamesha crush karke rakha aur apne yehan ghusne nahi diya to phir wuhan kyun corona virus ka epicenter bana,NonFake-Hate
3937,yeh toh hindutva aur hindusunderattack ho gaya andhbhakts ke hisaab se,Fake-Hate
4158,jo likha hai wahi padh padh k aisa kr rahe hindusunderattack hindus hindulivesmatters hindurashtra,NonFake-NonHate
4527,ab fake farmer yaha protest krenge dekh le ghum aa gandagi faila,Fake-Hate
5494,shivsenacrisis uddhav thackrey sharad pawar bol rahe tthheyyy kaash hindenburg ki report pehle aa jaati adani fadnavis ko paise de nahi paate fadnavis apni jeb se eknath ko paise kabhi bhi nahi dete hindenburg ki susti uddhav ko bahut mehangi pad gayi,NonFake-NonHate
7780,zra sa bhi hairaan krne wali news nhi hai kyuki ye bihariyo ke sath pahli baar nhi huaa hai,NonFake-Hate
6127,ye bhai sahab kon h,NonFake-NonHate
1416,plazma ke time jamaat ka name lene wale wohi log hai jo corona failate time bol re the ki jamaat ka name mat lo akhand doglapan hai,Fake-Hate
569,china ka ghinona chehra wuhan chamgaadad experiment se corona virus ko tayyar kiya geya jisnein samooche wishav ko apni chapet mein le liya wishav ke sabhi deshon ko ek jutt ho kar china ke khilaaf aawaj buland karni chahiye aur china ko blacklist kar dena chahiye,Fake-Hate
361,yeh sab china ke vajha se hua hai corona virus,NonFake-Hate
4036,aur karo pyar jholah log se jo apne category ke alawa ko kafir manta hai jihad ke naam pe hindu ko marta hai unse sab pyar karenge ab kitna example chahiye behen log bach ke raho koi abdul alag nahi hai sab ek jaisa hai lovejihaad hindusunderattack,Fake-Hate
6895,video,NonFake-Hate
7629,abb pta chala india me jamat walo ne corona phalaya hi nahi to yaha tha hi nahi koi videshi nahi laya sb jamat walo ka kam hi,Fake-Hate
6952,abdul ki maa chudi hogi,Fake-Hate
3101,kaash swara bhagwan ne tumhe thodi buddhi bhi di hotichamchagiri ki bhi hadd hoti hai par action sirf corona phelane ki wajah se nahiaur bhi terrorist activity aur money loundring m shameel hai yeh terrori,Fake-Hate
3909,suna hai kal ek kala gainde ne bhagwa rang pehne hue ek sant pe peeche se hamla kiya saand or wo bhi kala tha moti budhdhi ka hai wo kuch gadhe pe uske sath the jo aaj tv debate me aay the samajwadiparty swamiprasadmaurya hindusunderattack bhagwaunderattack,Fake-NonHate
760,jamaat ki tarah corona to nahi faila rahe hai tuze q taklif ho rahi hai,NonFake-NonHate
3549,yaha boss dk log mare gaye ye global reaction ki gaand mai ghus hai farmer protest mai rape or violence ho rahi hai ye peace prize ke piche lage hai yahi sab agar indira ne socha hota to abhi punjab ki jagah khalistan hota or hum ki jang har chuke hote,Fake-Hate
4595,jo amit shah ke bete ke online satte ki apps h unka kya dream or pta nhi kitni h iske baare me pta h tujhe kuchh maan lete h farmer protest fake to jo crore ka pakage diya h modi ne kisko mila te,Fake-NonHate
7679,super bhiya,NonFake-NonHate
7711,mera mamma ji bihar ke driver he rakhte thye me aur aur nanna ji aur badde mamma ji punb ke driverme dono ke jahan rehta aur truck dekhta office dekhtabrsawarg aur narak dekh me gandgi aur saffai kya hoti ek wo truck wah subha ke anand ke sath paji logg punb wale bhajn bandgi naha dho kar fresh aur truck me se apna chehra dekh lyeek feling ati braur wahi nd partybrbihar waletransport se lye karr harr jagha paan gutka kha karr xyzme apna mood nhi khrab karna chahta,Fake-NonHate
6496,are hindu itna bada saitan h ki wo hi larki se sadi kareke khus rahta h braur muslim allah ke nek bande h jo ek se ji nahi bhada to dusri sadi kar lo us se bhi man nahi bhara to tisri karlo chouthi karlobrmatlab kya kahe in mohtarma ke dimag ko briske dimag me quran naam ke kitaab ka kachra jo bhara hua h to aisi hi soch rakhenge nbrjo iske allah lalla ko manega wo insaan h baki bad hindu christiansikh bodhjain ye sabhi saitan h brjahil kahi ke briska quran jahil book h aur sabhi musalman bane huye logo ko jahil bana raha h,Fake-NonHate
5229,true isme ji ka naam nhi hai boycottbollywoodforever boycottpathaan boycottpathaan jaise log bhi boycottpathaan hi trend kar rahe hai boycottbollywoodforever boycottpathaan mainstreammedia tool in bwhands,Fake-Hate
215,nikunj bhai krishna sahi bol raha hai pakistan ka ek jhandu bol raha hai ki corona virus china se nahi bill gates se faila hai,NonFake-NonHate
3785,kitne hzaar log hai protest mein unme se ya logo ne khalistan ki baat ki toh hum baaki protest ko neglect nai kr skte kaafi padhe likhe lagte ho thode mond ko broad kro protest farmers kr rahein hai koi ek religion ke log nai,NonFake-NonHate
5809,ki note me nano gps technology wali chip guswaenge toh media ko pagal nahi toh kya kahenge kumar vishwas aaj kal un trolls ki tarah bartav kar rahe jinke shabdo k chunav me hi lagta hai ki inhe majority,Fake-NonHate
3685,istandwithfarmers mainu eh nhi samjh lagdi ki eh lok kithe sunn ke aunde aa ki jo kissan veer uthe protest de vich baithe aa oh khalistan di mang kr rhe aa hun main ikk bibi di video dekh ke ehna bhole bhale kisan veeran nu manda changa kehi jandi aa,NonFake-NonHate
4864,pathaan ki hype bhi bahot thi aur promotions bhi huwe hai fifa me bhurjkhalifa boycott gang,Fake-NonHate
3622,deep sidhu pehle se khalistan supporter ni tha wo to bichara bali ka bakra ban gya usko laga ki farmer protest se fame le lunga india punjab uk canada wale support krenge film milegi bechara mauke pe chauka marne gya par usko kya pata tha,NonFake-NonHate
6451,apne jaisa dusaro ko bhi samjhte hobrbrhalf mind momina brregarding to islam,Fake-NonHate
1474,ye dono v tablighi jamat me gaye the eska v janch jona chahiye corona ka or sath me eske pure parivar ka kis kis se mila h ye dono moolana,Fake-Hate
2245,ye sab hutiyapa h ye corona kuch nai h ye modi aur rss ki sajish h muslims ko bhagane k lia humate mualna thik he bol rahe kuch hua unko itne din se namaz padh rahe sable saath jamaat ko v bas badnam kia ja raha h sab mile hua h,Fake-Hate
726,aur tablighi waale corona,Fake-Hate
5066,burj khalifa bhi boycott kardo naa uspe pathaan ka trailer dikhaya tha aur har saal shah rukh khan ke liye birthday wish bhi aati hai,NonFake-NonHate
3561,ye farmer protest to hai hi nahi kuch iss me khalistan ka support kar rahe hai kuch caa oppose kuch ka,Fake-Hate
50,corona virus ki dukan china ke dam par he chala raheho ab to laws of diminishing returns shuru ho gay,NonFake-Hate
6269,tmnr ankhe dikh rhi ab kya hoga,NonFake-NonHate
5961,hame sirf abdul ki rd wife banana hai bas,Fake-NonHate
3131,bhai kai log aae hai thik ho kar par aplog sirf nafrat se dekhte ho jaise corona markaz me hi produce kiya gaya ho bhai january se march tak lakho log bahar se aae hai unme sirf hazar jamati hai baqi kis jamaat k hai ye,NonFake-NonHate
888,tabliqui jamaat karwa de ek aur bar usse pakka corona khatam ho jayega,Fake-Hate
7003,video banane ka liye log kitna gir sakte hai,NonFake-NonHate
4422,bohot hua fake farmer protest aaj hi dande maar maar k sabko bhagayenge,Fake-Hate
2894,abbe bhosdike wala bhi fakenews tha jab wo arrest hua abh tere duty laga hai kya tablighijamat ka sare desh bhar mei corona phaylana aur badtamiji karna bhi fakenews wo sab tere niyat fitrat ke mutabik tha saale te,Fake-Hate
5533,guruji ki note me koi fault hogya hai nano gps chip gal gaya hai shayad uska koi mechanic hai nazar me tihaad k pas nhi noida side ka mechanic btaiyega,NonFake-NonHate
7226,humari aankhen kab khulengi,Fake-Hate
517,bantiktokapp esa karne se log samjhte hai jaise corona virus wapas china chala jayega kuch bhi trending start ho jata hai,NonFake-NonHate
3169,kyu ahmdabad me trump ko dikhane ke liya lakh log kya jamaat se bulaye the usko agra aur delhi ghumane ke liye jamaat ko guide bnaya tha abe bevkuf dusri trf bhi dekh liya kar unse bhi corona fela h tujhe p,Fake-NonHate
2950,aap kab tak sirf jamat par hi bolte raho ge gujarat aur maharashtra me jamaat hi hai kyasab se ziyada log in do state me effected hai kya karan hai kya trumps ka visit aur lakhon logon ka jamawada wajah nahi ho saktha kya,NonFake-NonHate
4103,na jaane aise kitne hindu aaj tadap rahe hain hum ne aapko vote hinduon ki raksha ke liye diya hai agar aap hinduon ki raksha nahi kar sakte tho sattha se hat jahiye bengalihindusattacked beng,Fake-Hate
140,world me no super power tatha china ka vistar corona virus ke sambandh me who ko hamvar kar jhuth bola sampurna viswa china aur who ki kartut se coronagrast hokar trahi trahi kar raha hai,NonFake-Hate
3816,khalistan k naare farmers protest mey tera baap laga tha d k bos modi ko indra ki tarah maar denge ye sab protest k naam par jo bakwaas chal rahi hey naa zubaan kheech leni chaheye unn kutto ki,Fake-NonHate
5378,kaka adani ji ke lakh crore rs sirf aur sirf ek hindenburg report se kaise kam huyeaur cbi serve kab karege aur ed apna eadapatra lab tak bhejegi,NonFake-Hate
6665,jai shree radhe,NonFake-NonHate
3198,itna time ho gya aur desh me tablighi jamaat k bad kitna kuch ho rha hai pr ye godi media aur aajtak kab koi aur mudda uthaigikyu na kre shak palghar moblinchig k bare me kuch nhi bola cm k bete k shadi k bare me k,Fake-NonHate
4248,abbe gaandu pehle jaanle kon hai wo bina jaane kuch b bukta rehta chtutiya hadd hoti hai,Fake-NonHate
113,china bhi kamal ka nikla phele corona virus bheja fir uske apne tiktok ko hi hogya virus ab uski chapet mai or apps aagye n unko bhi hogya corona boycottchina boycottchinesappz mohitzfam ridingbeast,NonFake-Hate
3196,hue muddat ke ghalib mar gaya par yaad aata hai ke har ek baat pe kehna ke yun hota toh kya hota lekin yeh bhi toh sach hai ki tablighi wale incident ke baad corona cases me overnight jump aaya tha a,NonFake-Hate
464,also thanks for sending corona virus hai na iss liye app logoko sab jihadi bolte hai ghatia insan ghatia soch to chali jao china yahan kya kar rahi ho nonsense,NonFake-Hate
6511,saudi itna importance nahi dete islam ko jitna ye nakli muslim dete hein ye quran ko siraf sun kar mante hein padhkar samajh liya to islam se bahar hi jaae ge,Fake-NonHate
1234,tablighi jamaat na loko mate su sakhat karyavahi karvama avse jethi corona felay nahi tame mazama ne,Fake-Hate
3251,aap ke hisaab se corona jamaat se faila hai bilkul usi tarah jaise england mein corona iskcon ke krishna bhakton se faila hai tum log apni galat harkaton se baaz nahina aaoge par theek hai t,Fake-NonHate
595,corona virus india me nahi aai yeh mahamari china se aai kaese phaili jo log baher dusre desh se khas tor se china ki or se aane wale har wyakti ko agar sahi se check kiya jata airport par to yeh bemari india me nahi phailti yeh sab air,NonFake-Hate
4865,tum he ho na jo pathaan boycott kr rahe the,NonFake-NonHate
451,muje isa lagta hai jo social mediame sunneko araha hai aur america jo arop china ka upper uta raha hai corona virus ka baare memuje lagta hai china isa thermometer kit poora duniyame badi matrame online bech raha hailagta hai ye kit poora diniyako deke paisa kamana chata hai,NonFake-Hate
4669,yeh fake survey dekha kr k keya aap ko lagta hai ki logon ko iss farmer protest k bare mein or apke ghatiya chanel k bare mein log nahi samajhe shame on u supportfarmersprotest,Fake-NonHate
3278,in sharaabiyon me kon sa social distancing h agar ek ko bhi corona ho ga to ye kitne ko phailayenge pata h media ne tableeghi jamaat ko badha chadha kar dikhaya no ko ghalat bataya baad me maafi bhi maanga,NonFake-NonHate
5408,narendramodi khulasa to jab bhi hua tha jab bbcdocumentary aur adanihindenburg k waqt jab kahan thi ye media,Fake-NonHate
4690,ye bhi fake hai kya sab jaan raha hai ke khalistan ke aatanki sb farmers ke protest ko hijac kr rhe h,Fake-Hate
313,aaj saari world corona virus se jhel rahi hai magar apne desh me corona kam communal virus zyada phel raha hai news channel pe garib mazdur middle clas ye log kaise zindagi guzar kar rahe hai magar news channel ye nahi bat,NonFake-NonHate
5019,haan jaise pathaan k liye tum logo ne bheek maangi boycott ki waise hi aur films k liye maangna baaki agar content accha hai to wo do movies bhi hit hongi kuch bhi kar lo,NonFake-NonHate
5939,your eyes,NonFake-NonHate
7731,ab south balo ko idhar aane do sabko bhagana h vjai shree ram,Fake-Hate
7845,sir ham log chennai se kuchh door pichhe rehkar study kr rahe hai btech ke final year students hai sir ham logo me bhi dar ka mahol bana hua hai dino se or din me wese video mil rahe hai jisme khule aam mara jaa raha hai or chaku se talbar se dande se jo mile usse hi mar de rahe hai sir ham log students hai btech ke or hamara hostel sirf bihari boys ka hai sepret hostel hai ham logo par bhi dhayan dijiye bahut dare huye hai dino se please sir,NonFake-Hate
7228,inko har jagah zabardasti karke gandh machana hai,Fake-Hate
5395,be like ye h ki panauti kab jayegi be wipl gtvsupw hindenburg haris,NonFake-NonHate
452,aap khelti h achchhi bat h lekin aap nafrat ki jo zahar ghol rahi h woh ghalat bat h mai aapko bata du ki yeh corona virus china k logo se pure world me faila h jisme india v h kya aapki auqat h ki aap china ko ispe ilzam lagaye aur china,NonFake-Hate
3167,maut to janam ki tarah ek sach hai mai insan hoon tabhi takleef hoti hai jab jaahil log corona faila rhe hain mere desh mein agar musalman achhe bhi hain to kyon maine kisi muslim ko khilaafat karte,Fake-Hate
6100,ye kb hua kuch bhi bhok rhi hai,NonFake-NonHate
6466,sabse accha aur shantipriya sanatan hai brjai shri ram brsanatan me burka nahi hotabrsanatan me stree ko bacche paida karne ka machine nahi samjha jata,NonFake-NonHate
891,suna hai aapki behen ki corona ho gya hai madam lekin woh jamaat main karne kyaa gyi thi,Fake-Hate
2764,itna lecture apni talibani jamaat ko do apne un tiktokiye bhaiyo ko samjhaiye jo bolte hain ek sath jhund bana kar namaaz karo corona nai hoga kaun anpad hai kaun jaahi,Fake-Hate
659,jamaat ne deshdroh na kiya hota toh corona ka baap bhi bhag jaata,Fake-NonHate
1507,punjab main corona is liye nahi faila qyoki waha tabliki jamaat ke log nahi pahunche,Fake-Hate
4004,ho but hme koi nahi soo apna ye democracy apne andar daal lo no secularism is desh ka hinduo ke khilaaf use hota hai we dont want it hindusunderattack,NonFake-Hate
4553,mega chamchon ko fake farmers protest nahi dikhta uske andhar ho rahe rape nahi dikhta sirf aur sirf pappu ki lies yad rahta hain,Fake-Hate
7484,rcb ka nalla fan,NonFake-NonHate
1000,bhi corona cases mein tablighi jamaat se jude cases alag se flash karke dikha raha tha ndtvisreluctantsanghi,NonFake-NonHate
390,agar corona virus ko jad se khatm karna hai india ke sath sabhi desh mil kar china ko naksha se mitana hogawarna ye mahamari hamesha hote rahega,Fake-Hate
3408,ye wohi deshdrohi hai jo shaheen bagh walo ke saath khadi thi aur army ko gaali de rhi thi aise deshdrohi ko jail mein band hona chahiye na ki twitter pe tweet krne dena chahiye,Fake-NonHate
2331,siraaj corona warriors ki saari mehnat per daru fir gayibahar nikal ke dekhiye desh ka bura haal hai sab jagah saraab aur saraabi log jamaat ko bhool kar daru ko dosh denge corona ke spread hone mei,Fake-Hate
1477,idhar se tablighi daalo udhar se zeenews niklega zeenews zeenewssealkro zeenewscoronaclub zeenews zeenewsspreadingcorona,Fake-Hate
2241,madam of tablighi jamaat par to bahut debate kar rahe the ab kya hua sharab ke theke khule hue hain is per koi debate nahin ho rahi hai ise koi corona nahin failta ya fir aapko paise mil gaye chup rahane ke liye virusmedia,Fake-Hate
7190,phle desh ko jee bhar kr ro lene do please fir politics politics khelna,NonFake-NonHate
7201,baba or iskon ka hath hai,Fake-NonHate
6676,sirf ek sawal he bhagwe me samil hone ka rasta batao kyu k he hi nahi yaha so gadhe pe bethkar log islam kabul karwane gaye the,Fake-NonHate
7280,panni ji ki dilogues to dekho das,NonFake-NonHate
6748,pahle naha ke aao converted,NonFake-NonHate
2973,kam se kam aap se thora achha hai dharmic unmaad ko bal nahi deta hai aap ke khaamoshi ke kaaran desh me dharmic unmaad faila hua hai bekasoor muslim ki hatthaya ho rahi hai love jehaad gaae ke naam par to tableeg jamaat ke naam par to co,Fake-Hate
3387,shaheen bagh ki photo post kar dun,NonFake-NonHate
2776,swara bhansker aj apko dar nhi lg rha hoga na aj to ap garv se kahoge ki tabliki jamaat wale mere sasur h unhe corona govt ne failaya h n ha apne sath amir khan nasrudin ko b jarur lana unhe phle dar lgta tha but aj pta ni kis k,Fake-Hate
1924,kbhi sath baithna unki tbhi pta chalega kbhi suna bhi nhi hoga unke bare m phele ab ye corona ki vajh se pta chala h jamaat ka naam bhi aapko,Fake-Hate
759,jamaat me tumhare allah ko phele khatam karna h fir corona tho jayega hi,Fake-Hate
701,madarsa chhap jamaat virus se hi pore bharat mein corona faila hai,Fake-Hate
7388,bohat galat h bjp netao ko sport mat karo mere indian bhaiyo bohat hua hindu muslim jo acha neta h usko jitao,NonFake-Hate
